1.0 0.0
2.0 2.876483728204455
3.0 2.719120910337993
4.0 2.9523265634264266
5.0 3.0802093872002194
6.0 3.479600306919643
7.0 3.1633863636425565
8.0 3.597195989745004
9.0 3.7962882723127094
10.0 3.1914697236248424
11.0 3.6505320923668996
12.0 3.53286617909159
13.0 3.1661543614098004
14.0 3.9415519612176078
15.0 3.8270438160215106
16.0 3.862277546950749
17.0 4.111526337691716
18.0 4.197584908349174
19.0 3.6995372465678624
20.0 3.761443894250052
21.0 3.645277350289481
22.0 4.188819762638637
23.0 4.108452139581953
24.0 3.9030693871634345
25.0 4.191692015102931
26.0 4.422797380174909
27.0 3.435222473740578
28.0 3.800266935144152
29.0 3.478788139138903
30.0 3.9498767852783203
31.0 3.369498371865068
32.0 3.061710597361837
33.0 3.2373318791389467
34.0 3.9454404728753225
35.0 4.066175454003471
36.0 3.4584186128207617
37.0 3.485426938533783
38.0 3.4043203694479804
39.0 3.2639485080327306
40.0 2.9925495845930916
41.0 3.1087954691478186
42.0 2.4682340375014715
43.0 2.884482456956591
44.0 2.5446054560797555
45.0 2.2411494408335004
46.0 2.5917533227375578
47.0 2.1556384580475942
48.0 2.4566643201746046
49.0 2.3265292103801456
50.0 2.6685579417273404
51.0 2.682507076007979
52.0 2.291225610460554
53.0 2.1535746384944234
54.0 2.0793352501732962
55.0 2.548415864312223
56.0 1.9171083065015928
57.0 2.280543948151171
58.0 2.2366921654769354
59.0 2.2791103665317807
60.0 2.2742127222674235
61.0 2.2653283647128513
62.0 2.537717878818512
63.0 2.7476664700678417
64.0 2.6886864917618887
65.0 2.234286601974496
66.0 0.0
