1.0 0.002580001748558585
2.0 0.0026045381599448104
3.0 0.002525988552181842
4.0 0.0025619720446280487
5.0 0.0025583515883898593
6.0 0.0025455913255825737
7.0 0.0025398337736940065
8.0 0.0025268163054038726
9.0 0.002515310112785057
10.0 0.002518570138733675
11.0 0.0025232075158749655
12.0 0.0025852618477694386
13.0 0.002572318112875378
14.0 0.002610857004370575
15.0 0.0025486474541771714
16.0 0.0025676628624416264
17.0 0.002568824633703456
18.0 0.0026534508028315494
19.0 0.0026306982187674576
20.0 0.002794013451105365
21.0 0.0031039311652467498
22.0 0.003215250995794745
23.0 0.0031783459717047873
24.0 0.003124914035808385
25.0 0.003100203970216588
26.0 0.0031387983283626096
27.0 0.0031438873451499066
28.0 0.0031371522319598383
29.0 0.0030943303599811015
30.0 0.003120452820795342
31.0 0.0031293519769609555
32.0 0.0031520773780443876
33.0 0.0030650859799443153
34.0 0.003155892260293761
35.0 0.003188249609452042
36.0 0.003083258320295753
37.0 0.0031304988877043504
38.0 0.0030997568599574477
39.0 0.0031559104142201816
40.0 0.0032339834299578776
41.0 0.0031481386035293706
