1.0 0.0
2.0 10.828794629233224
3.0 10.857763685498918
4.0 11.275477300371442
5.0 11.83825454711914
6.0 12.326557186671666
7.0 11.804110390799385
8.0 12.698994772774833
9.0 12.351859092712402
10.0 13.64594189780099
11.0 13.242356327601842
12.0 13.215835326058524
13.0 13.260156985691616
14.0 13.10766329084124
15.0 12.695149857657297
16.0 13.183436012268066
17.0 12.945486204964775
18.0 12.969340460641044
19.0 13.086932700020926
20.0 12.672943660191127
21.0 12.694680513654436
22.0 12.209759140014649
23.0 12.18594000680106
24.0 11.343965789249966
25.0 11.150233050755093
26.0 10.00083006450108
27.0 10.606289264133999
28.0 10.239040306636266
29.0 9.300612381526403
30.0 8.406933825356619
31.0 8.720440523965019
32.0 8.512268788473946
33.0 8.366950334821428
34.0 8.634976863861084
35.0 8.615440314156668
36.0 8.642045838492256
37.0 8.100233827318464
38.0 7.463188757215227
39.0 8.034698677062988
