-102.0 -14.080849329630533
-98.0 -13.39388174250506
-94.0 -12.957118200219195
-90.0 -11.437106374381244
-86.0 -12.042252485302912
-82.0 -10.82010919460352
-78.0 -10.756548812423928
-74.0 -10.157691592755524
-70.0 -9.61243154346079
-66.0 -9.725482000820879
-62.0 -7.984698504641436
-58.0 -5.785140297983004
-54.0 -2.112623222388219
-50.0 1.5125924834738607
-46.0 -0.3851515622674555
-42.0 1.3757425092052722
-38.0 0.7793250594666039
-34.0 3.4129004819669584
-30.0 7.84663318551105
-26.0 17.795132402060688
-22.0 26.53430641561315
-18.0 48.95214887978374
-14.0 99.59349657141644
-10.0 201.76182467695597
-6.0 367.11166602977806
-2.0 547.1567493383435
2.0 786.3555395153985
6.0 1330.673973194067
10.0 2276.658491493999
14.0 3103.1146717900815
18.0 3308.3862552366395
22.0 2768.2658974467845
26.0 1716.6846959210825
30.0 794.550852899966
34.0 317.8918238100798
38.0 145.22658317676488
42.0 73.93238211369169
46.0 40.782722860142805
50.0 18.294431603473164
54.0 12.589909361756366
58.0 5.592065127431482
62.0 3.0941114673741916
66.0 3.3214303164108507
70.0 2.666361636657646
74.0 3.610074153628902
78.0 2.808609315126702
82.0 3.59646304756187
86.0 1.5491425806141468
90.0 3.491403410832087
94.0 2.1998944677736447
98.0 2.5039860598634984
102.0 3.5636481072591697
106.0 2.6304782830934594
110.0 4.174403243576703
114.0 2.6835425517157367
118.0 2.8732624809811083
122.0 4.566363237960183
126.0 4.715229591813641
130.0 4.072154993164366
134.0 3.85704555362463
138.0 3.98981455616329
