1.0 0.0
2.0 878.6070469447544
3.0 951.5990687779018
4.0 1051.532306780134
5.0 1175.4334054129465
6.0 1300.0706647600446
7.0 1439.9659511021205
8.0 1563.2339564732142
9.0 1671.9399379185268
10.0 1782.0393171037947
11.0 1886.1438999720983
12.0 2001.9481968470982
13.0 2100.766915457589
14.0 2216.7745535714284
15.0 2339.0860002790178
16.0 2462.2381556919645
17.0 2542.844496372768
18.0 2592.5804443359375
19.0 2585.0010393415178
20.0 2524.5283935546877
21.0 2471.2599853515626
22.0 2409.516158621652
23.0 2379.876806640625
24.0 2379.4029715401784
25.0 2372.664048549107
26.0 2347.2147356305804
27.0 2307.673650251116
28.0 2250.4458914620536
29.0 2184.4041887555804
30.0 2100.195849609375
31.0 2010.6031284877233
32.0 1920.774591936384
33.0 1804.642041015625
34.0 1696.8270490373884
35.0 1578.998570033482
36.0 1466.878360421317
37.0 1357.3925484793526
38.0 1266.7475847516741
39.0 1175.7466918945313
40.0 1080.3743931361607
41.0 977.6731427873884
42.0 855.4111040387835
43.0 716.1575840541294
44.0 571.2342215401786
45.0 434.65146004813056
46.0 329.3866679600307
47.0 252.27626342773436
48.0 208.68254601614817
49.0 180.10951276506697
50.0 166.86161297389438
51.0 155.55429169791086
52.0 150.04989525931222
53.0 146.4646167755127
54.0 144.46778210231236
55.0 141.47395335606166
56.0 137.30931339263915
57.0 136.1966236114502
58.0 135.46352563585555
59.0 133.4439051764352
60.0 130.04326016562325
61.0 130.08678765978132
62.0 127.06820283617292
63.0 126.64333218165807
64.0 127.5000792639596
65.0 126.50167650495257
